2022-04-14 23:38:45,350 INFO index function executed
2022-04-14 23:38:45,350 INFO index function executed
2022-04-14 23:38:45,350 INFO index function executed
2022-04-15 00:25:33,798 INFO index function executed
2022-04-15 00:25:33,798 INFO index function executed
2022-04-15 00:25:33,798 INFO index function executed
2022-04-15 01:14:10,724 INFO index function executed
2022-04-15 01:14:10,724 INFO index function executed
2022-04-15 01:14:10,724 INFO index function executed
2022-04-15 01:14:12,049 INFO problem in execute query with commit
2022-04-15 01:14:12,049 INFO problem in execute query with commit
2022-04-15 01:14:12,049 INFO problem in execute query with commit
2022-04-15 01:14:12,049 INFO table scrap already exists
2022-04-15 01:14:12,049 INFO table scrap already exists
2022-04-15 01:14:12,049 INFO table scrap already exists
2022-04-15 01:14:21,596 INFO scrapping function executed successfully
2022-04-15 01:14:21,596 INFO scrapping function executed successfully
2022-04-15 01:14:21,596 INFO scrapping function executed successfully
2022-04-15 01:16:27,542 INFO scrapping function successful
2022-04-15 01:16:27,542 INFO scrapping function successful
2022-04-15 01:16:27,542 INFO scrapping function successful
2022-04-15 01:16:34,347 INFO execute query with commit successful
2022-04-15 01:16:34,347 INFO execute query with commit successful
2022-04-15 01:16:34,347 INFO execute query with commit successful
2022-04-15 01:16:43,310 INFO execute query with commit successful
2022-04-15 01:16:43,310 INFO execute query with commit successful
2022-04-15 01:16:43,310 INFO execute query with commit successful
2022-04-15 01:16:55,185 INFO execute query with commit successful
2022-04-15 01:16:55,185 INFO execute query with commit successful
2022-04-15 01:16:55,185 INFO execute query with commit successful
2022-04-15 01:17:04,088 INFO execute query with commit successful
2022-04-15 01:17:04,088 INFO execute query with commit successful
2022-04-15 01:17:04,088 INFO execute query with commit successful
2022-04-15 01:17:13,221 INFO execute query with commit successful
2022-04-15 01:17:13,221 INFO execute query with commit successful
2022-04-15 01:17:13,221 INFO execute query with commit successful
2022-04-15 01:17:22,471 INFO execute query with commit successful
2022-04-15 01:17:22,471 INFO execute query with commit successful
2022-04-15 01:17:22,471 INFO execute query with commit successful
2022-04-15 01:17:34,525 INFO execute query with commit successful
2022-04-15 01:17:34,525 INFO execute query with commit successful
2022-04-15 01:17:34,525 INFO execute query with commit successful
2022-04-15 01:17:43,371 INFO execute query with commit successful
2022-04-15 01:17:43,371 INFO execute query with commit successful
2022-04-15 01:17:43,371 INFO execute query with commit successful
2022-04-15 01:17:52,284 INFO execute query with commit successful
2022-04-15 01:17:52,284 INFO execute query with commit successful
2022-04-15 01:17:52,284 INFO execute query with commit successful
2022-04-15 01:18:04,300 INFO execute query with commit successful
2022-04-15 01:18:04,300 INFO execute query with commit successful
2022-04-15 01:18:04,300 INFO execute query with commit successful
